"station_id","hour_of_day","departures","arrivals","net_bikes","ebike_available"
"4993.13",14,2,1,-1,0
"4993.13",15,5,4,-1,0
"4993.13",16,9,8,-1,0
"4993.13",17,8,4,-4,0
"4993.13",18,7,2,-5,0
"4993.13",19,2,2,0,0
"4993.13",23,1,0,-1,0
"4993.15",8,4,0,-4,0
"4993.15",10,1,0,-1,0
"4993.15",11,2,1,-1,0
"4993.15",12,2,0,-2,0
"4993.15",13,4,1,-3,0
"4993.15",14,4,4,0,0
"4993.15",15,1,2,1,1
"4993.15",16,1,1,0,0
"4993.15",17,4,6,2,1
"4993.15",18,2,2,0,0
"4993.15",19,4,3,-1,0
"4993.15",22,1,2,1,1
"4993.15",23,1,2,1,1
"4994.1",0,1,0,-1,0
"4994.1",8,1,0,-1,0
"4994.1",9,1,0,-1,0
"4994.1",12,1,0,-1,0
"4994.1",13,1,0,-1,0
"4994.1",14,1,0,-1,0
"4994.1",15,1,0,-1,0
"4994.1",17,1,1,0,0
"4994.1",18,2,0,-2,0
"4994.1",19,1,0,-1,0
"4994.1",21,1,0,-1,0
"4994.10",7,1,1,0,0
"4994.10",9,1,1,0,0
"4994.10",10,1,1,0,0
"4994.10",12,1,1,0,0
"4994.10",15,1,0,-1,0
"4994.10",17,1,0,-1,0
"4994.10",19,1,0,-1,0
"4994.10",21,1,0,-1,0
"4996.08",2,1,0,-1,0
"4996.08",6,2,0,-2,0
"4996.08",7,2,0,-2,0
"4996.08",8,4,0,-4,0
"4996.08",9,1,1,0,0
"4996.08",11,3,2,-1,0
"4996.08",13,5,6,1,1
"4996.08",14,5,0,-5,0
"4996.08",15,3,2,-1,0
"4996.08",16,1,7,6,1
"4996.08",17,3,1,-2,0
"4996.08",19,4,1,-3,0
"4996.08",20,1,1,0,0
"4996.08",21,1,1,0,0
"4996.08",23,1,0,-1,0
"5001.08",0,2,1,-1,0
"5001.08",2,1,1,0,0
"5001.08",5,1,0,-1,0
"5001.08",6,2,0,-2,0
"5001.08",7,3,1,-2,0
"5001.08",8,4,1,-3,0
"5001.08",9,2,2,0,0
"5001.08",10,2,5,3,1
"5001.08",11,2,2,0,0
"5001.08",12,6,5,-1,0
"5001.08",13,6,6,0,0
"5001.08",14,3,3,0,0
"5001.08",15,10,7,-3,0
"5001.08",16,8,4,-4,0
"5001.08",17,11,10,-1,0
"5001.08",18,5,5,0,0
"5001.08",19,2,4,2,1
"5001.08",20,2,3,1,1
"5001.08",22,2,3,1,1
"5001.08",23,2,1,-1,0
"5002.09",8,2,1,-1,0
"5002.09",9,3,1,-2,0
"5002.09",10,3,0,-3,0
"5002.09",11,1,2,1,1
"5002.09",12,1,0,-1,0
"5002.09",13,1,1,0,0
"5002.09",16,3,0,-3,0
"5002.09",17,1,2,1,1
"5002.09",18,4,1,-3,0
"5002.09",20,1,0,-1,0
"5002.09",23,3,1,-2,0
"5004.02",0,2,2,0,0
"5004.02",2,1,1,0,0
"5004.02",3,1,0,-1,0
"5004.02",4,1,0,-1,0
"5004.02",8,1,2,1,1
"5004.02",9,5,2,-3,0
"5004.02",10,3,1,-2,0
"5004.02",12,2,2,0,0
"5004.02",13,4,1,-3,0
"5004.02",14,3,1,-2,0
"5004.02",15,2,3,1,1
"5004.02",16,1,2,1,1
"5004.02",17,3,1,-2,0
"5004.02",18,1,3,2,1
"5004.02",19,1,1,0,0
"5004.02",20,2,0,-2,0
"5004.02",21,1,1,0,0
"5004.02",22,3,1,-2,0
"5004.02",23,1,0,-1,0
"5010.02",0,1,1,0,0
"5010.02",1,1,1,0,0
"5010.02",2,1,1,0,0
"5010.02",3,2,1,-1,0
"5010.02",8,1,1,0,0
"5010.02",11,2,3,1,1
"5010.02",12,3,2,-1,0
"5010.02",13,2,2,0,0
"5010.02",14,2,3,1,1
"5010.02",15,4,3,-1,0
"5010.02",16,1,0,-1,0
"5010.02",17,4,2,-2,0
"5010.02",18,2,1,-1,0
"5010.02",19,1,5,4,1
"5010.02",20,2,2,0,0
"5010.02",21,4,1,-3,0
"5010.02",22,1,3,2,1
"5010.02",23,2,4,2,1
"5018.06",8,1,0,-1,0
"5018.06",10,1,0,-1,0
"5018.06",11,4,1,-3,0
"5018.06",12,2,0,-2,0
"5018.06",13,2,1,-1,0
"5018.06",14,1,2,1,1
"5018.06",15,2,3,1,1
"5018.06",17,4,1,-3,0
"5018.06",18,3,3,0,0
"5018.06",19,3,2,-1,0
"5018.06",20,2,2,0,0
"5018.06",21,3,2,-1,0
"5021.05",0,1,4,3,1
"5021.05",1,1,0,-1,0
"5021.05",2,1,0,-1,0
"5021.05",5,2,0,-2,0
"5021.05",6,3,0,-3,0
"5021.05",7,1,2,1,1
"5021.05",8,2,0,-2,0
"5021.05",9,4,1,-3,0
"5021.05",10,4,3,-1,0
"5021.05",11,2,3,1,1
"5021.05",12,1,1,0,0
"5021.05",13,5,1,-4,0
"5021.05",14,1,0,-1,0
"5021.05",15,3,5,2,1
"5021.05",16,6,3,-3,0
"5021.05",17,5,7,2,1
"5021.05",18,7,5,-2,0
"5021.05",19,1,7,6,1
"5021.05",20,1,2,1,1
"5021.05",22,2,3,1,1
"5024.1",2,1,0,-1,0
"5024.1",5,1,0,-1,0
"5024.1",6,1,2,1,1
"5024.1",8,3,0,-3,0
"5024.1",9,2,1,-1,0
"5024.1",10,2,0,-2,0
"5024.1",11,1,0,-1,0
"5024.1",12,1,1,0,0
"5024.1",13,1,4,3,1
"5024.1",14,7,1,-6,0
"5024.1",15,5,1,-4,0
"5024.1",17,1,2,1,1
"5024.1",18,3,2,-1,0
"5024.1",19,3,0,-3,0
"5024.1",20,2,0,-2,0
"5024.1",22,2,0,-2,0
"5024.10",1,1,1,0,0
"5024.10",6,1,1,0,0
"5024.10",8,1,5,4,1
"5024.10",11,1,1,0,0
"5024.10",12,2,0,-2,0
"5024.10",13,2,5,3,1
"5024.10",14,1,2,1,1
"5024.10",15,5,1,-4,0
"5024.10",16,2,1,-1,0
"5024.10",17,1,4,3,1
"5024.10",18,4,4,0,0
"5024.10",19,1,4,3,1
"5024.10",20,2,3,1,1
"5024.10",21,2,2,0,0
"5024.10",23,1,0,-1,0
"5025.02",0,1,0,-1,0
"5025.02",7,1,1,0,0
"5025.02",8,4,1,-3,0
"5025.02",9,2,0,-2,0
"5025.02",10,1,1,0,0
"5025.02",11,3,2,-1,0
"5025.02",14,2,0,-2,0
"5025.02",15,1,1,0,0
"5025.02",16,2,2,0,0
"5025.02",17,1,2,1,1
"5025.02",18,1,0,-1,0
"5025.02",19,1,0,-1,0
"5025.02",20,1,1,0,0
"5027.02",0,1,0,-1,0
"5027.02",8,1,2,1,1
"5027.02",9,1,1,0,0
"5027.02",11,1,0,-1,0
"5027.02",12,1,1,0,0
"5027.02",13,2,0,-2,0
"5027.02",14,1,2,1,1
"5027.02",16,1,0,-1,0
"5027.02",17,3,3,0,0
"5027.02",18,2,1,-1,0
"5027.02",19,1,2,1,1
"5027.02",20,2,0,-2,0
"5033.01",1,1,0,-1,0
"5033.01",7,2,4,2,1
"5033.01",8,2,4,2,1
"5033.01",9,2,5,3,1
"5033.01",10,3,3,0,0
"5033.01",11,2,0,-2,0
"5033.01",12,2,3,1,1
"5033.01",13,2,5,3,1
"5033.01",14,2,5,3,1
"5033.01",15,6,2,-4,0
"5033.01",16,10,6,-4,0
"5033.01",17,6,4,-2,0
"5033.01",18,3,6,3,1
"5033.01",19,3,1,-2,0
"5033.01",21,1,0,-1,0
"5033.01",22,1,0,-1,0
"5033.01",23,1,1,0,0
"5034.03",5,1,0,-1,0
"5034.03",6,1,0,-1,0
"5034.03",8,1,1,0,0
"5034.03",9,3,0,-3,0
"5034.03",10,1,0,-1,0
"5034.03",11,4,1,-3,0
"5034.03",12,3,2,-1,0
"5034.03",13,2,1,-1,0
"5034.03",15,1,0,-1,0
"5034.03",16,2,2,0,0
"5034.03",18,1,2,1,1
"5034.03",20,1,1,0,0
"5036.06",0,3,1,-2,0
"5036.06",1,1,0,-1,0
"5036.06",3,1,0,-1,0
"5036.06",5,1,0,-1,0
"5036.06",6,1,0,-1,0
"5036.06",8,1,0,-1,0
"5036.06",12,2,4,2,1
"5036.06",14,2,4,2,1
"5036.06",15,2,4,2,1
"5036.06",16,1,2,1,1
"5036.06",17,2,1,-1,0
"5036.06",18,4,0,-4,0
"5036.06",20,1,2,1,1
"5043.06",2,1,0,-1,0
"5043.06",4,1,0,-1,0
"5043.06",6,2,0,-2,0
"5043.06",10,2,2,0,0
"5043.06",15,3,0,-3,0
"5043.06",16,2,0,-2,0
"5043.06",17,1,1,0,0
"5043.06",18,2,0,-2,0
"5043.06",19,1,1,0,0
"5043.06",22,2,1,-1,0
"5045.05",0,1,1,0,0
"5045.05",1,1,1,0,0
"5045.05",3,1,0,-1,0
"5045.05",5,1,0,-1,0
"5045.05",8,2,1,-1,0
"5045.05",9,2,1,-1,0
"5045.05",10,6,1,-5,0
"5045.05",11,1,0,-1,0
"5045.05",12,1,2,1,1
"5045.05",14,3,4,1,1
"5045.05",15,1,2,1,1
"5045.05",16,1,2,1,1
"5045.05",17,2,5,3,1
"5045.05",18,2,5,3,1
"5045.05",19,2,4,2,1
"5045.05",20,2,3,1,1
"5045.05",21,2,2,0,0
"5051.01",0,4,3,-1,0
"5051.01",1,2,3,1,1
"5051.01",8,3,2,-1,0
"5051.01",9,2,3,1,1
"5051.01",10,4,4,0,0
"5051.01",11,2,3,1,1
"5051.01",13,2,0,-2,0
"5051.01",14,2,3,1,1
"5051.01",15,3,0,-3,0
"5051.01",16,2,4,2,1
"5051.01",17,2,2,0,0
"5051.01",18,1,4,3,1
"5051.01",19,2,5,3,1
"5051.01",20,1,4,3,1
"5051.01",22,4,2,-2,0
"5051.01",23,4,0,-4,0
"5051.02",0,3,2,-1,0
"5051.02",1,1,1,0,0
"5051.02",2,1,1,0,0
"5051.02",7,1,1,0,0
"5051.02",8,1,1,0,0
"5051.02",11,1,1,0,0
"5051.02",12,2,2,0,0
"5051.02",13,1,1,0,0
"5051.02",14,7,2,-5,0
"5051.02",15,2,3,1,1
"5051.02",17,1,2,1,1
"5051.02",18,3,1,-2,0
"5051.02",19,2,4,2,1
"5051.02",21,1,2,1,1
"5051.02",23,1,2,1,1
"5053.01",18,1,0,-1,0
"5057.07",11,2,1,-1,0
"5057.07",16,1,3,2,1
"5057.07",18,3,1,-2,0
"5057.07",23,1,0,-1,0
"5057.09",11,1,0,-1,0
"5057.09",12,1,0,-1,0
"5057.09",13,1,0,-1,0
"5057.09",15,1,0,-1,0
"5057.09",17,1,0,-1,0
"5057.09",18,2,1,-1,0
"5057.09",20,1,1,0,0
"5057.09",23,1,0,-1,0
"5059.02",0,3,0,-3,0
"5059.02",1,2,0,-2,0
"5059.02",2,2,0,-2,0
"5059.02",6,2,0,-2,0
"5059.02",7,1,2,1,1
"5059.02",8,2,2,0,0
"5059.02",9,3,3,0,0
"5059.02",10,1,0,-1,0
"5059.02",11,3,1,-2,0
"5059.02",13,2,1,-1,0
"5059.02",14,1,1,0,0
"5059.02",15,2,4,2,1
"5059.02",16,1,2,1,1
"5059.02",17,5,3,-2,0
"5059.02",19,3,0,-3,0
"5059.02",20,2,3,1,1
"5059.02",21,1,2,1,1
"5059.02",22,3,2,-1,0
"5065.04",0,1,2,1,1
"5065.04",1,1,2,1,1
"5065.04",2,1,2,1,1
"5065.04",5,1,0,-1,0
"5065.04",6,2,0,-2,0
"5065.04",7,2,2,0,0
"5065.04",8,6,1,-5,0
"5065.04",9,5,6,1,1
"5065.04",10,3,2,-1,0
"5065.04",11,1,3,2,1
"5065.04",12,2,0,-2,0
"5065.04",13,3,2,-1,0
"5065.04",14,5,4,-1,0
"5065.04",15,4,3,-1,0
"5065.04",16,6,5,-1,0
"5065.04",17,8,2,-6,0
"5065.04",18,1,3,2,1
"5065.04",19,1,3,2,1
"5065.04",20,3,2,-1,0
"5065.04",21,2,2,0,0
"5065.04",22,1,6,5,1
"5065.04",23,1,0,-1,0
"5065.1",4,1,0,-1,0
"5065.1",6,1,0,-1,0
"5065.1",8,2,0,-2,0
"5065.1",10,1,1,0,0
"5065.1",11,1,0,-1,0
"5065.1",13,4,1,-3,0
"5065.1",14,2,0,-2,0
"5065.1",15,3,2,-1,0
"5065.1",16,2,0,-2,0
"5065.1",17,7,3,-4,0
"5065.1",18,1,0,-1,0
"5065.1",19,1,0,-1,0
"5065.1",21,2,3,1,1
"5065.10",6,1,0,-1,0
"5065.10",8,4,1,-3,0
"5065.10",10,1,2,1,1
